"play_id","player_id","pos_x","pos_y","event_code","event_description"
"N7MF5X0USXTJCTJ0","Y2qcQQiE",32.6929437252451,296.097268890529,4,"Ball was caught"
"N7MF5X0USXTJCTJ0","k39nc7fg",-95.5276729005411,270.124253947707,4,"Ball was caught"
"N7MF5X0USXTJCTJ0","nlVUAMZu",29.9451005405752,267.234521208876,4,"Ball was caught"
"43GA4GUJ5AGF9HWE","r2sUSAZ5",68.6019837046316,288.373880293389,4,"Ball was caught"
"43GA4GUJ5AGF9HWE","cP7u2ZD6",149.04737485246,204.509963282768,4,"Ball was caught"
"43GA4GUJ5AGF9HWE","rU3YxTLf",-120.627738684402,181.630136349213,4,"Ball was caught"
"RZ34YXLX7D4U70IJ","2K16xbW1",106.797689765279,268.671465908827,4,"Ball was caught"
"RZ34YXLX7D4U70IJ","GxsICkQk",-10.0600859283887,370.367407885614,4,"Ball was caught"
"99YMDMN26SCLK967","GxsICkQk",-14.8968425422927,322.715682721293,4,"Ball was caught"
"99YMDMN26SCLK967","1WL1qrLU",-180.183607289096,270.218576743833,4,"Ball was caught"
"99YMDMN26SCLK967","7qk8Ovm9",129.309806797178,275.259886288486,4,"Ball was caught"
"MP0C10YZD3C355WA","9t2eSQyj",15.4417747481617,334.782362318231,3,"Ball was hit"
"MP0C10YZD3C355WA","JsNXi2SQ",-123.059780071858,272.202049283303,3,"Ball was hit"
"MP0C10YZD3C355WA","o3VFDgcx",159.475594226521,269.956926989549,3,"Ball was hit"
"YDSZR7MIK2LQ4S1Q","Gc7LE7rk",-114.875395622985,264.992930745001,3,"Ball was hit"
"YDSZR7MIK2LQ4S1Q","FNiWMH8Q",26.1628445480708,295.5616196705,3,"Ball was hit"
"YDSZR7MIK2LQ4S1Q","vzEb6i4o",127.237219668779,240.286342132996,3,"Ball was hit"
"JK75IDESH8HZUS1K","sM04FEPc",-128.729021601028,245.550562049872,3,"Ball was hit"
"JK75IDESH8HZUS1K","mns7MNKk",131.754094496347,247.690633255242,3,"Ball was hit"
"JK75IDESH8HZUS1K","UR2BEFSp",-4.16011096677746,308.703332726092,3,"Ball was hit"
"RH9C9S3DE8SZ5S50","Xc0peX6K",-130.625973630393,249.333767891691,3,"Ball was hit"
"RH9C9S3DE8SZ5S50","Bbam9tsa",-18.9949515655118,320.863891109463,3,"Ball was hit"
"RH9C9S3DE8SZ5S50","ejltjyG3",118.315275572162,262.171851066692,3,"Ball was hit"
"QS6W64X4AAKYZYLD","l3JwS1ej",131.090495631868,277.364769179922,3,"Ball was hit"
"QS6W64X4AAKYZYLD","VM3uztNy",-9.11963550011484,336.750782340347,3,"Ball was hit"
"QS6W64X4AAKYZYLD","vKB09p3C",-134.38427390262,259.42428839209,3,"Ball was hit"
"NUD60ADVX1VUZ987","4JfDflgc",-131.984899736183,249.45962066642,3,"Ball was hit"
"NUD60ADVX1VUZ987","2bPZs17r",130.118940313959,257.529655468794,3,"Ball was hit"
"OR18DO7AMICM4Z7E","FujVwznT",-137.338857175433,264.564250482984,3,"Ball was hit"
"OR18DO7AMICM4Z7E","d3HlXucn",12.2309161275017,327.883160037829,3,"Ball was hit"
"OR18DO7AMICM4Z7E","LP8np6Bb",152.343648752333,272.872953842168,3,"Ball was hit"
"L9OOLOE5PMKTN0FJ","YKSQJNF3",53.5552722297586,223.329798935548,4,"Ball was caught"
"L9OOLOE5PMKTN0FJ","mAaHAjLj",80.9109361236962,271.902902903568,4,"Ball was caught"
"L9OOLOE5PMKTN0FJ","FbpDUiFd",-134.990480674285,256.906891681987,4,"Ball was caught"
"RIL6WTPW2WSRO2D7","ZuzmS5BX",-10.3636512507565,327.456543647398,3,"Ball was hit"
"RIL6WTPW2WSRO2D7","adN64ri7",125.325159838283,263.974084814369,3,"Ball was hit"
"RIL6WTPW2WSRO2D7","AlZgStIU",-115.342841505136,260.229123959496,3,"Ball was hit"
"S1K5AA7TTUUA103C","tilHahWD",95.735189742407,201.028433988363,4,"Ball was caught"
"S1K5AA7TTUUA103C","dlztymmZ",-59.0407546982931,277.031056833282,4,"Ball was caught"
"S1K5AA7TTUUA103C","B1qLZfIM",-52.7463880215523,223.750245873613,4,"Ball was caught"
"JSAWVL49F2CHSVNP","MyptgPp6",-115.777930755162,267.864675521163,3,"Ball was hit"
"JSAWVL49F2CHSVNP","ojffptOv",126.747662191244,246.910024031399,3,"Ball was hit"
"JSAWVL49F2CHSVNP","o3VFDgcx",-6.47712028085898,314.800902411974,3,"Ball was hit"
"P6YZXMOQZCRMQOUX","rbVUTMNr",-120.86103612717,251.853059207851,3,"Ball was hit"
"P6YZXMOQZCRMQOUX","GdZ7wGU9",-16.1692915316266,288.318795771173,3,"Ball was hit"
"P6YZXMOQZCRMQOUX","GxsICkQk",125.051905435666,220.891899098374,3,"Ball was hit"
"D4RBZWVNOE66VMJ1","FrbJh6Au",-18.8227366866459,320.946877166591,3,"Ball was hit"
"D4RBZWVNOE66VMJ1","ieVzGf9l",128.478483155106,271.111564657142,3,"Ball was hit"
"D4RBZWVNOE66VMJ1","gdQEz1w3",-135.904878674014,253.771465137523,3,"Ball was hit"
"PFAI44SQNQ8OW25F","GxsICkQk",5.44463063310413,332.813076112697,3,"Ball was hit"
"PFAI44SQNQ8OW25F","2K16xbW1",134.676211349715,253.795859641482,3,"Ball was hit"
"PFAI44SQNQ8OW25F","TGYv42ky",-131.160877912198,254.885232945495,3,"Ball was hit"
"6SG8BBF5M4Y6HH0V","IGkNM6bq",-19.9177697852076,317.526224462143,3,"Ball was hit"
"6SG8BBF5M4Y6HH0V","U5zFuYDc",129.787154672154,249.814861830648,3,"Ball was hit"
"6SG8BBF5M4Y6HH0V","V6CO7S8j",-137.902690785939,247.429617097631,3,"Ball was hit"
"20OM76E3RGX7T2UL","i386fBuu",70.1439032108995,306.459764268671,4,"Ball was caught"
"20OM76E3RGX7T2UL","cRxpiiEL",94.1593145901894,311.37412848879,4,"Ball was caught"
"20OM76E3RGX7T2UL","estaVWh7",-119.649802186766,224.580921842303,4,"Ball was caught"
"FYWYVFIVR73SQUYW","o3VFDgcx",124.196826410848,318.101171502865,4,"Ball was caught"
"FYWYVFIVR73SQUYW","6CbEWE5j",95.5021840904913,286.613142797884,4,"Ball was caught"
"FYWYVFIVR73SQUYW","lAuHbyLY",-122.962812017302,206.36257842763,4,"Ball was caught"
"JVYXHS8TE891OLDP","cj3VUK7c",10.7908331000344,317.607897815409,4,"Ball was caught"
"JVYXHS8TE891OLDP","GdZ7wGU9",130.144194763663,256.308108687475,4,"Ball was caught"
"JVYXHS8TE891OLDP","rbVUTMNr",-124.804388194678,250.899834524082,4,"Ball was caught"
"7GQO8F47I2I571WI","tW2x59f8",-123.745363333664,281.340155369296,3,"Ball was hit"
"7GQO8F47I2I571WI","NZ4ptGcf",20.0388761533974,314.014996149687,3,"Ball was hit"
"7GQO8F47I2I571WI","m4YojVQs",149.439021369171,246.659893482322,3,"Ball was hit"
"0D9FNHV05ANXF3JA","FujVwznT",-136.670689479866,255.066913799541,3,"Ball was hit"
"0D9FNHV05ANXF3JA","SaGsTmGK",131.786007388946,270.231377376375,3,"Ball was hit"
"0D9FNHV05ANXF3JA","FrbJh6Au",-9.71550078833112,321.940524618342,3,"Ball was hit"
"HHBABZX7FSPIM0BC","YikRRrQp",-67.4951999322628,308.97659311361,4,"Ball was caught"
"HHBABZX7FSPIM0BC","KHpolKX6",-148.207473381261,238.491093117517,4,"Ball was caught"
